No,種別(日),Type (EN),名称(日本語読み),Name (English),名称(ハングル),ペット可の根拠,広域自治体(日),Region (EN),市郡区(日),City/District (EN),住所(ハングル),電話,Instagram,公式サイト,緯度,経度,評価,口コミ数,Googleマップ,カテゴリ原文(韓)
439,ペンション,Pension,パラマレソルペンション,Baramaraesol Pension,바람아래솔펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 고남면 큰장돌길 93-19,010-4083-7074,,http://www.solpension.co.kr/,36.416985,126.378462,,4,"https://www.google.com/maps/search/?api=1&query=36.416985,126.378462",펜션
440,ペンション,Pension,ソナムリゾート,Sonamu Resort,소나무리조트,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 남면 몽산포길 179,010-8335-4310,,http://www.pineresort.co.kr/,36.674912,126.278712,1.0,8,"https://www.google.com/maps/search/?api=1&query=36.674912,126.278712",펜션
441,ゲストハウス,Guesthouse,ソプンゲストハウス&レドッソンセッペンション,Sopung Guesthouse & Redeusseonset Pension,소풍게스트하우스&레드썬셋펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 해안관광로 202-14,010-2406-2804,,http://naver.me/F5uro6V2,36.520061,126.331065,,11,"https://www.google.com/maps/search/?api=1&query=36.520061,126.331065",게스트하우스
442,ペンション,Pension,ソルレウムペンション,Sollaeeum Pension,솔내음펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 방포로 54-33,010-9416-3963,,https://solnaumpension.kr,36.513738,126.337991,4.3,22,"https://www.google.com/maps/search/?api=1&query=36.513738,126.337991",펜션
443,ペンション,Pension,ソルメイトペンション,Solmeiteu Pension,솔메이트펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 밧개길 165-17,010-2482-5545,,http://solmateps.kr/,36.530323,126.33287,5.0,21,"https://www.google.com/maps/search/?api=1&query=36.530323,126.33287",펜션
444,ペンション,Pension,ソルプルンヒャンギ愛犬,Solpureunhyanggi Dog,솔푸른향기애견,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 수해길 85-71,,,http://www.ssolblue.co.kr/,36.600311,126.350413,3.9,14,"https://www.google.com/maps/search/?api=1&query=36.600311,126.350413",펜션
445,ペンション,Pension,シュガモンペンション,Syugamong Pension,슈가몽펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 방죽길 106,010-6325-1183,,http://sugarmong.com,36.568955,126.327081,5.0,44,"https://www.google.com/maps/search/?api=1&query=36.568955,126.327081",펜션
446,ペンション,Pension,スカイエンスパペンション,Seukaienseupa Pension,스카이엔스파펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 삼봉길 116,010-3620-5586,,http://www.skynspa.kr/html/intro.html,36.570189,126.323925,4.5,36,"https://www.google.com/maps/search/?api=1&query=36.570189,126.323925",펜션
447,ペンション,Pension,シゴルットンゲ愛犬ペンション,Sigolttonggae Dog Pension,시골똥개애견펜션,店名から判断,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 해안관광로 81-6,010-7937-2072,,,36.510439,126.334183,4.8,44,"https://www.google.com/maps/search/?api=1&query=36.510439,126.334183",펜션
448,ペンション,Pension,ッソンシャインペンション,Sseonsyain Pension,썬샤인펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 밧개길 165-13,,,,36.530633,126.332817,5.0,35,"https://www.google.com/maps/search/?api=1&query=36.530633,126.332817",펜션
449,ペンション,Pension,アンミョンド パダジョンウォンペンション チョンウォンドン 愛犬 同伴,Anmyeondo Badajeongwon Pension Jeongwondong Dog Friendly,안면도 바다정원펜션 정원동 애견 동반,店名から判断,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 해안관광로 58,010-9031-3142,,http://www.7seagarden.co.kr,36.509545,126.337161,3.0,6,"https://www.google.com/maps/search/?api=1&query=36.509545,126.337161",펜션
450,ペンション,Pension,アンミョンド ポピ21愛犬ペンション,Anmyeondo Peopi 21 Dog Pension,안면도 퍼피21애견펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 해안관광로 954-51,010-5383-1812,,http://www.puppy21.com/,36.577137,126.321507,4.8,34,"https://www.google.com/maps/search/?api=1&query=36.577137,126.321507",펜션
451,ペンション,Pension,アンミョンドイルマレ,Anmyeondoilmare,안면도일마레,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 풍어제길 65-1,1833-9306,,https://황도일마레.kr/,36.599919,126.381145,,4,"https://www.google.com/maps/search/?api=1&query=36.599919,126.381145",펜션
452,ペンション,Pension,アンミョンドポピステイ オンススヨンジャン愛犬ペンション,Anmyeondopeopi Stay Onsusuyeongjang Dog Pension,안면도퍼피스테이 온수수영장애견펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 해안관광로 276-72,010-8932-6197,,http://puppystay.co.kr,36.524208,126.335808,,24,"https://www.google.com/maps/search/?api=1&query=36.524208,126.335808",펜션
453,ペンション,Pension,アンミョン愛犬同伴ペンションプリドク,Anmyeon Dog Friendly Pension Peuridok,안면애견동반펜션프리독,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 해안관광로 276-96,010-9298-3664,,http://freedogpension.com/,36.525238,126.335723,4.3,22,"https://www.google.com/maps/search/?api=1&query=36.525238,126.335723",펜션
454,ペンション,Pension,アルロハオエ愛犬プールヴィラペンション,Allohaoe Dog Pool Villa Pension,알로하오에애견풀빌라펜션,店名から判断,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 라암로 130,010-5509-0525,,http://www.alohaoe.co.kr,36.513685,126.362509,2.7,50,"https://www.google.com/maps/search/?api=1&query=36.513685,126.362509",펜션
455,ペンション,Pension,愛犬ペンション トルボム,Dog Pension Dolbom,애견펜션 돌봄,店名から判断,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 통샘길 256-5,010-5220-2775,,,36.576308,126.361626,5.0,81,"https://www.google.com/maps/search/?api=1&query=36.576308,126.361626",펜션
456,ペンション,Pension,愛犬プールヴィラ トグデイペンション,Dog Pool Villa Dogeudei Pension,애견풀빌라 도그데이펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 해안관광로 841,0503-7150-8906,,https://naver.me/Fcmlc4EI,36.570409,126.318527,5.0,49,"https://www.google.com/maps/search/?api=1&query=36.570409,126.318527",펜션
457,ペンション,Pension,エボグリーン愛犬ペンション,Ebeo Green Dog Pension,에버그린애견펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 해안관광로 276-46,010-3643-5400,,https://evergreenpension.co.kr,36.525181,126.335118,2.2,32,"https://www.google.com/maps/search/?api=1&query=36.525181,126.335118",펜션
458,ペンション,Pension,ヨヨジェ,Yeoyeojae,여여재,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 남면 몽대로 448,070-3223-1183,,http://yeoyeojae.com/default/,36.676381,126.274121,5.0,14,"https://www.google.com/maps/search/?api=1&query=36.676381,126.274121",펜션
459,ペンション,Pension,オショニニスープリペンション,Osyeonini Soup Ri Pension,오션이니스프리펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 이원면 원이로 2434-4,010-2253-0238,,http://www.oceaninnisfree.com,36.935579,126.304301,5.0,8,"https://www.google.com/maps/search/?api=1&query=36.935579,126.304301",펜션
460,ペンション,Pension,チョイ&ワン 愛犬ペンション,Joi & One Dog Pension,조이&원 애견펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 안면대로 3343-10,010-3436-9757,https://www.instagram.com/pension.joyone,,36.484563,126.362304,4.6,176,"https://www.google.com/maps/search/?api=1&query=36.484563,126.362304",펜션
461,ペンション,Pension,テアンナジュングルットゥク愛犬ペンション&テヒョンギョンペンション,Taeannajeungulttuk Dog Pension & Daehyeonggyeon Pension,태안낮은굴뚝애견펜션&대형견펜션,店名から判断,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 이원면 사관로 245-63,010-3922-4363,,https://lowstack.co.kr/,36.868324,126.294432,5.0,7,"https://www.google.com/maps/search/?api=1&query=36.868324,126.294432",펜션
462,ペンション,Pension,テアン愛犬ペンション,Taean Dog Pension,태안애견펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 해안관광로 81-3,010-5833-1895,,http://www.5959pension.kr,36.510514,126.334546,5.0,40,"https://www.google.com/maps/search/?api=1&query=36.510514,126.334546",펜션
463,ペンション,Pension,テヤンウンガドクヒ愛犬ペンション,Taeyangeungadeukhi Dog Pension,태양은가득히애견펜션,店名から判断,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 삼봉길 112,010-8687-1131,,http://www.태양은가득히펜션.com/,36.570521,126.324067,3.7,11,"https://www.google.com/maps/search/?api=1&query=36.570521,126.324067",펜션
464,ペンション,Pension,パラドクスペンション,Paradokseu Pension,파라독스펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 남면 마검포길 162-31,010-5123-9685,,http://www.paradog.kr,36.620514,126.304415,3.0,0,"https://www.google.com/maps/search/?api=1&query=36.620514,126.304415",펜션
465,ペンション,Pension,ポピハウス 愛犬ペンション,Peopi House Dog Pension,퍼피하우스 애견펜션,店名から判断,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 해안관광로 276-72,010-4358-6023,,http://www.puppyhaus.co.kr,36.524209,126.335806,,10,"https://www.google.com/maps/search/?api=1&query=36.524209,126.335806",펜션
466,ペンション,Pension,ハヌルNペンション,Haneul N Pension,하늘N펜션,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 안면읍 꽃지해안로 466-3,010-8831-5586,,http://www.skynpension.co.kr,36.505045,126.342455,3.9,24,"https://www.google.com/maps/search/?api=1&query=36.505045,126.342455",펜션
467,ペンション,Pension,ヘイドグウィ ットラク,Heidogeuui Tteurak,헤이도그의 뜨락,地図データに明記,忠清南道,Chungcheongnam-do,テアン郡,Taean-gun,충남 태안군 고남면 안면대로 4199-57,010-3953-1389,,http://www.ddrakpension.co.kr,36.427329,126.404388,3.7,41,"https://www.google.com/maps/search/?api=1&query=36.427329,126.404388",펜션
468,ペンション,Pension,クェサンガムジャネ一棟貸しペンション,Goesangamjane Whole House Pension,괴산감자네독채펜션,地図データに明記,忠清北道,Chungcheongbuk-do,クェサン郡,Goesan-gun,충북 괴산군 청천면 거봉2길 90,,,,36.713214,127.798427,5.0,1,"https://www.google.com/maps/search/?api=1&query=36.713214,127.798427",펜션
469,ペンション,Pension,クェサングルレムハウス 愛犬ペンション,Goesangeullaem House Dog Pension,괴산글램하우스 애견펜션,店名から判断,忠清北道,Chungcheongbuk-do,クェサン郡,Goesan-gun,충북 괴산군 청천면 괴산로새민이길 63-53,070-4364-9312,,https://glamhouse.co.kr/,36.626797,127.74994,3.7,8,"https://www.google.com/maps/search/?api=1&query=36.626797,127.74994",펜션
470,ホテル,Hotel,チョンミョンホテル,Cheongmyeong Hotel,청명호텔,地図データに明記,忠清北道,Chungcheongbuk-do,クェサン郡,Goesan-gun,충북 괴산군 청천면 원후평2길 37-31,010-2965-7770,,https://booking.naver.com/booking/3/bizes/1456684?area=plt,36.656971,127.749262,4.8,67,"https://www.google.com/maps/search/?api=1&query=36.656971,127.749262",호텔
471,ペンション,Pension,カンアジプル愛犬ペンション,Gangajipul Dog Pension,강아지풀애견펜션,店名から判断,忠清北道,Chungcheongbuk-do,タニャン郡,Danyang-gun,충북 단양군 가곡면 남한강로 691,,,,37.035286,128.397508,5.0,14,"https://www.google.com/maps/search/?api=1&query=37.035286,128.397508",펜션
472,ペンション,Pension,タニャン テンデンイ愛犬ペンション,Danyang Daengdaengi Dog Pension,단양 댕댕이애견펜션,店名から判断,忠清北道,Chungcheongbuk-do,タニャン郡,Danyang-gun,충북 단양군 단성면 사인암로 42-27,,,,36.887303,128.305973,5.0,10,"https://www.google.com/maps/search/?api=1&query=36.887303,128.305973",펜션
473,ペンション,Pension,テンデンイ愛犬カジョクペンションブラック,Daengdaengi Dog Gajok Pension Black,댕댕이애견가족펜션블랙,店名から判断,忠清北道,Chungcheongbuk-do,タニャン郡,Danyang-gun,충북 단양군 단성면 사인암로 42-25,1833-9306,,,36.88709,128.306425,3.0,10,"https://www.google.com/maps/search/?api=1&query=36.88709,128.306425",펜션
474,ペンション,Pension,テンデンイ愛犬カジョクペンションチョンウォン,Daengdaengi Dog Gajok Pension Jeongwon,댕댕이애견가족펜션정원,店名から判断,忠清北道,Chungcheongbuk-do,タニャン郡,Danyang-gun,충북 단양군 단성면 사인암로 42-23,1833-9306,,https://doggardenps.kr/,36.887233,128.306454,1.0,0,"https://www.google.com/maps/search/?api=1&query=36.887233,128.306454",펜션
475,ペンション,Pension,マチュピチュ愛犬ペンション,Machupichu Dog Pension,마추피추애견펜션,店名から判断,忠清北道,Chungcheongbuk-do,タニャン郡,Danyang-gun,충북 단양군 단성면 사인암로 42-27,02-1833-9306,,http://machupicchups.kr/,36.887299,128.305973,5.0,0,"https://www.google.com/maps/search/?api=1&query=36.887299,128.305973",펜션
476,ペンション,Pension,ヴィラトク愛犬ペンション,Villa Dok Dog Pension,빌라독애견펜션,店名から判断,忠清北道,Chungcheongbuk-do,タニャン郡,Danyang-gun,충북 단양군 어상천면 어상천로 630,,,,37.080559,128.376032,5.0,5,"https://www.google.com/maps/search/?api=1&query=37.080559,128.376032",펜션
477,ペンション,Pension,セモハウス愛犬ペンション,Semo House Dog Pension,세모하우스애견펜션,店名から判断,忠清北道,Chungcheongbuk-do,タニャン郡,Danyang-gun,충북 단양군 어상천면 심곡4길 18,010-7556-2264,,,37.057972,128.377155,5.0,31,"https://www.google.com/maps/search/?api=1&query=37.057972,128.377155",펜션
478,ペンション,Pension,オクチョンジャン,Okcheonjang,옥천장,地図データに明記,忠清北道,Chungcheongbuk-do,オクチョン郡,Okcheon-gun,충북 옥천군 옥천읍 삼청1길 115,010-5766-1973,https://www.instagram.com/okcheon_jang,,36.276262,127.571322,5.0,15,"https://www.google.com/maps/search/?api=1&query=36.276262,127.571322",펜션
479,ペンション,Pension,イルゴンゴングハウス,Ilgonggonggu House,일공공구하우스,地図データに明記,忠清北道,Chungcheongbuk-do,チンチョン郡,Jincheon-gun,충북 진천군 광혜원면 구암2길 74-18,010-9050-4378,https://www.instagram.com/1009_house/,,36.990244,127.409031,,0,"https://www.google.com/maps/search/?api=1&query=36.990244,127.409031",펜션
