No,種別(日),Type (EN),名称(日本語読み),Name (English),名称(ハングル),24時間,市郡区(日),District (EN),住所(ハングル),電話,Instagram,公式サイト,緯度,経度,評価,口コミ数,Googleマップ,カテゴリ原文(韓)
1984,ペットショップ,Pet shop,カチサルゲ,Gachisalgae,가치살개,,陽川区,Yangcheon-gu,서울 양천구 신월로 208,010-8547-6881,,,37.520532,126.845381,,0,"https://www.google.com/maps/search/?api=1&query=37.520532,126.845381",반려동물용품
1985,ペットショップ,Pet shop,カンアジゴヤンイピョヌィジョム モクサランシジャンジョム,Gangajigoyangipyeonuijeom Moksarangsijangjeom,강아지고양이편의점 목사랑시장점,,陽川区,Yangcheon-gu,서울 양천구 목동중앙남로10길 10,02-3394-9003,,http://www.petstore24.co.kr,37.538127,126.866994,,0,"https://www.google.com/maps/search/?api=1&query=37.538127,126.866994",강아지고양이편의점
1986,ペットショップ,Pet shop,カンアジゴヤンイピョヌィジョム シヌォルジョム,Gangajigoyangipyeonuijeom Sinwoljeom,강아지고양이편의점 신월점,,陽川区,Yangcheon-gu,서울 양천구 오목로5길 20,0502-5550-2322,,http://www.petstore24.co.kr/,37.523916,126.840417,,2,"https://www.google.com/maps/search/?api=1&query=37.523916,126.840417",강아지고양이편의점
1987,ペットショップ,Pet shop,カンアジゴヤンイピョヌィジョム シンジョンネゴリジョム,Gangajigoyangipyeonuijeom Sinjeongnegeorijeom,강아지고양이편의점 신정네거리점,,陽川区,Yangcheon-gu,서울 양천구 오목로38길 29,0507-1338-0672,,,37.522434,126.856652,5.0,4,"https://www.google.com/maps/search/?api=1&query=37.522434,126.856652",반려동물용품
1988,ペットショップ,Pet shop,カンアジゴヤンイピョヌィジョム シンジョンジョム,Gangajigoyangipyeonuijeom Sinjeongjeom,강아지고양이편의점 신정점,,陽川区,Yangcheon-gu,서울 양천구 중앙로43길 14,010-3108-0618,,http://www.petstore24.co.kr/,37.518187,126.852727,,0,"https://www.google.com/maps/search/?api=1&query=37.518187,126.852727",강아지고양이편의점
1989,ペットショップ,Pet shop,ケグァチョンソン,Gaegwacheonseon,개과천선,,陽川区,Yangcheon-gu,서울 양천구 월정로 177,,,,37.534404,126.835515,1.0,0,"https://www.google.com/maps/search/?api=1&query=37.534404,126.835515",반려동물용품
1990,ペットショップ,Pet shop,ケバプハウス シンジョンジョム,Gaebap House Sinjeongjeom,개밥하우스 신정점,,陽川区,Yangcheon-gu,서울 양천구 신월로 357,02-6465-1255,,,37.522175,126.860747,,3,"https://www.google.com/maps/search/?api=1&query=37.522175,126.860747",반려동물용품
1991,ペットショップ,Pet shop,クニャンガゲ ソソウルホスゴンウォンジョム,Geunyanggagae Seoseoulhosugongwonjeom,그냥가개 서서울호수공원점,,陽川区,Yangcheon-gu,서울 양천구 남부순환로58길 33,010-9117-4278,,,37.529175,126.831308,,2,"https://www.google.com/maps/search/?api=1&query=37.529175,126.831308",반려동물용품
1992,ペットショップ,Pet shop,タルリャンイ,Dallyangi,달냥이,,陽川区,Yangcheon-gu,서울 양천구 오목로17길 6,010-6839-9400,,https://blog.naver.com/luna_kitty/,37.523636,126.846748,,77,"https://www.google.com/maps/search/?api=1&query=37.523636,126.846748",반려동물분양
1993,ペットショップ,Pet shop,トグマル カンアジ コヤンイ ヨウィドモクドンジョム,Dogeumaru Gangaji Goyangi Yeouidomokdongjeom,도그마루 강아지 고양이 여의도목동점,,陽川区,Yangcheon-gu,서울 양천구 오목로 345,1566-8713,,https://dogmaru.co.kr,37.524778,126.875821,4.3,5,"https://www.google.com/maps/search/?api=1&query=37.524778,126.875821",반려동물분양
1994,ペットショップ,Pet shop,トグマケッ シヌォルジョム,Dogeumakaet Sinwoljeom,도그마캣 신월점,,陽川区,Yangcheon-gu,서울 양천구 곰달래로 22,,,,37.529738,126.835116,,0,"https://www.google.com/maps/search/?api=1&query=37.529738,126.835116",반려동물용품
1995,ペットショップ,Pet shop,トグボヂ シニョンジョム,Dogeubeodi Sinyeongjeom,도그버디 신영점,,陽川区,Yangcheon-gu,서울 양천구 곰달래로13길 24,02-2602-6213,,,37.53199,126.836536,,0,"https://www.google.com/maps/search/?api=1&query=37.53199,126.836536",반려동물용품
1996,ペットショップ,Pet shop,ットンガンアジ,Ttonggangaji,똥강아지,,陽川区,Yangcheon-gu,서울 양천구 남부순환로70길 16-1,070-2699-0807,,,37.521699,126.834837,,0,"https://www.google.com/maps/search/?api=1&query=37.521699,126.834837",반려동물분양
1997,ペットショップ,Pet shop,レプタイルガーデン,Reptail Garden,렙타일가든,,陽川区,Yangcheon-gu,서울 양천구 신정중앙로 102,010-4647-3949,,,37.526203,126.862897,5.0,54,"https://www.google.com/maps/search/?api=1&query=37.526203,126.862897",반려동물용품
1998,ペットショップ,Pet shop,レプタイルシャプ,Reptailsyap,렙타일샵,,陽川区,Yangcheon-gu,서울 양천구 목동로25길 28,010-7592-1099,,,37.528347,126.861078,,0,"https://www.google.com/maps/search/?api=1&query=37.528347,126.861078",반려동물분양
1999,ペットショップ,Pet shop,ロラドク,Roradok,로라독,,陽川区,Yangcheon-gu,서울 양천구 목동중앙북로8라길 16-1,0502-5551-7988,,,37.546453,126.864179,,0,"https://www.google.com/maps/search/?api=1&query=37.546453,126.864179",반려동물용품
2000,ペットショップ,Pet shop,ルシケッ,Rusikaet,루시캣,,陽川区,Yangcheon-gu,서울 양천구 중앙로 222,010-7471-7949,,http://rucycat.co.kr/,37.516434,126.854843,,117,"https://www.google.com/maps/search/?api=1&query=37.516434,126.854843",반려동물분양
2001,ペットショップ,Pet shop,ルイドク ヒョンデベクファジョム モクドンジョム,Ruidok Hyeondaebaekhwajeom Mokdongjeom,루이독 현대백화점 목동점,,陽川区,Yangcheon-gu,서울 양천구 목동동로 257,02-2163-2169,,http://www.louisdog.co.kr,37.526519,126.874611,5.0,3,"https://www.google.com/maps/search/?api=1&query=37.526519,126.874611",반려동물용품
2002,ペットショップ,Pet shop,リプペロッ シンジョンジョム,Ripeupaereot Sinjeongjeom,리프패럿 신정점,,陽川区,Yangcheon-gu,서울 양천구 은행정로 13,02-6956-2856,https://www.instagram.com/lipparrot_singeong,,37.520822,126.859745,5.0,94,"https://www.google.com/maps/search/?api=1&query=37.520822,126.859745",반려동물분양
2003,ペットショップ,Pet shop,モンニャンウィミンジョク,Meongnyanguiminjok,멍냥의민족,,陽川区,Yangcheon-gu,서울 양천구 남부순환로 425,0507-1427-5575,,http://www.pet-pal.co.kr,37.529816,126.832815,5.0,4,"https://www.google.com/maps/search/?api=1&query=37.529816,126.832815",멍냥의민족
2004,ペットショップ,Pet shop,モンニャンウィミンジョク シヌォルドンジョム,Meongnyanguiminjok Sinwoldongjeom,멍냥의민족 신월동점,,陽川区,Yangcheon-gu,서울 양천구 가로공원로 141,,,,37.53669,126.831768,,0,"https://www.google.com/maps/search/?api=1&query=37.53669,126.831768",반려동물용품
2005,ペットショップ,Pet shop,モンブルラン愛犬シャプ モクドンジョム,Meongbeullang Dog Syap Mokdongjeom,멍블랑애견샵 목동점,,陽川区,Yangcheon-gu,서울 양천구 오목로 189,02-2646-2707,,,37.525474,126.858479,5.0,0,"https://www.google.com/maps/search/?api=1&query=37.525474,126.858479",반려동물분양
2006,ペットショップ,Pet shop,モンスターイル,Meong Star Il,멍스타일,,陽川区,Yangcheon-gu,서울 양천구 남부순환로40길 40,02-6406-7269,,,37.533934,126.827076,,0,"https://www.google.com/maps/search/?api=1&query=37.533934,126.827076",반려동물분양
2007,ペットショップ,Pet shop,モクドンガンアジ分譲 コヤンイ分譲 ヨミペッ愛犬シャプ モクドンジョム,Mokdonggangaji Adoption Goyangi Adoption Yomipet Dog Syap Mokdongjeom,목동강아지분양 고양이분양 요미펫애견샵 목동점,,陽川区,Yangcheon-gu,서울 양천구 신월로 320,02-6397-1566,,http://www.yomidog.com,37.521329,126.856448,,0,"https://www.google.com/maps/search/?api=1&query=37.521329,126.856448",반려동물분양
2008,ペットショップ,Pet shop,ミオジュゴヤンイ分譲 モクドンジョム,Miojeugoyangi Adoption Mokdongjeom,미오즈고양이분양 목동점,,陽川区,Yangcheon-gu,서울 양천구 신목로 38,0503-7153-8891,,,37.518884,126.873624,,0,"https://www.google.com/maps/search/?api=1&query=37.518884,126.873624",반려동물분양
2009,ペットショップ,Pet shop,パプ 愛玩用品チョンムンジョム モクドンジョム,Bap Pet Supplies Jeonmunjeom Mokdongjeom,밥 애완용품전문점 목동점,,陽川区,Yangcheon-gu,서울 양천구 목동로15길 5,02-2606-9645,,,37.52401,126.864073,,4,"https://www.google.com/maps/search/?api=1&query=37.52401,126.864073",반려동물용품
2010,ペットショップ,Pet shop,ペオドク カンアジ分譲,Beeodok Gangaji Adoption,베어독 강아지분양,,陽川区,Yangcheon-gu,서울 양천구 목동중앙북로8라길 21,010-4468-0989,https://www.instagram.com/beardog0415,,37.546254,126.863819,,6,"https://www.google.com/maps/search/?api=1&query=37.546254,126.863819",반려동물분양
2011,ペットショップ,Pet shop,シュリムピスト,Syurimpiseuteu,슈림피스트,,陽川区,Yangcheon-gu,서울 양천구 목동중앙서로6길 21,010-2207-7284,,,37.53163,126.865575,,0,"https://www.google.com/maps/search/?api=1&query=37.53163,126.865575",반려동물분양
2012,ペットショップ,Pet shop,ッシユペッ シンジョンジョム,Ssiyupet Sinjeongjeom,씨유펫 신정점,,陽川区,Yangcheon-gu,서울 양천구 목동남로4길 2,,,https://seeyoupet.com,37.508258,126.864549,,0,"https://www.google.com/maps/search/?api=1&query=37.508258,126.864549",반려동물용품
2013,ペットショップ,Pet shop,アナムシロプ,Anamsireop,아남실업,,陽川区,Yangcheon-gu,서울 양천구 남부순환로 552,02-2691-6051,,http://www.betrang.co.kr,37.519285,126.838073,,0,"https://www.google.com/maps/search/?api=1&query=37.519285,126.838073",반려동물용품
2014,ペットショップ,Pet shop,アムドオプゲ モクドンジョム,Amudoeopgae Mokdongjeom,아무도없개 목동점,,陽川区,Yangcheon-gu,서울 양천구 목동중앙본로 103,1644-9896,,https://updog.kr,37.544841,126.870763,,11,"https://www.google.com/maps/search/?api=1&query=37.544841,126.870763",아무도없개
2015,ペットショップ,Pet shop,アムドオプゲ モクドンパリゴンウォンジョム,Amudoeopgae Mokdongparigongwonjeom,아무도없개 목동파리공원점,,陽川区,Yangcheon-gu,서울 양천구 목동서로 133-2,0507-1358-6084,,https://updog.kr,37.531603,126.875988,5.0,6,"https://www.google.com/maps/search/?api=1&query=37.531603,126.875988",아무도없개
2016,ペットショップ,Pet shop,ヤミャミ,Yamyami,얌야미,,陽川区,Yangcheon-gu,서울 양천구 남부순환로58길 19,,https://www.instagram.com/yam_yummy11/,,37.53029,126.831126,,0,"https://www.google.com/maps/search/?api=1&query=37.53029,126.831126",반려동물용품
2017,ペットショップ,Pet shop,オファデンデン,Eohwadaengdaeng,어화댕댕,,陽川区,Yangcheon-gu,서울 양천구 월정로 219,0502-5551-1307,,http://pf.kakao.com/_xkjmZn,37.537825,126.83342,5.0,5,"https://www.google.com/maps/search/?api=1&query=37.537825,126.83342",반려동물용품
2018,ペットショップ,Pet shop,イェッポジゲ,Yeppeojigae,예뻐지개,,陽川区,Yangcheon-gu,서울 양천구 중앙로51길 72,,,,37.523695,126.842534,3.0,2,"https://www.google.com/maps/search/?api=1&query=37.523695,126.842534",반려동물분양
2019,ペットショップ,Pet shop,ヨミドク&ケッ モクドンジョム,Yomidok & Kaet Mokdongjeom,요미독&캣 목동점,,陽川区,Yangcheon-gu,서울 양천구 신월로 320,010-5706-1760,,http://www.yomidog.com/,37.521338,126.856462,,41,"https://www.google.com/maps/search/?api=1&query=37.521338,126.856462",반려동물분양
2020,ペットショップ,Pet shop,ウリドルペットショップ,Urideul Pet Shop,우리들펫샵,,陽川区,Yangcheon-gu,서울 양천구 신월로 355,070-7812-9589,,,37.522252,126.860486,,0,"https://www.google.com/maps/search/?api=1&query=37.522252,126.860486",반려동물분양
2021,ペットショップ,Pet shop,ウシンペットショップ,Usin Pet Shop,우신펫샵,,陽川区,Yangcheon-gu,서울 양천구 중앙로 295,02-2699-9295,,,37.522588,126.851398,1.0,0,"https://www.google.com/maps/search/?api=1&query=37.522588,126.851398",반려동물분양
2022,ペットショップ,Pet shop,ウォルランウォルラン,Wollangwollang,월랑월랑,,陽川区,Yangcheon-gu,서울 양천구 남부순환로58길 19,070-8657-1985,https://www.instagram.com/wolrang_wolrang/,,37.530293,126.831124,5.0,5,"https://www.google.com/maps/search/?api=1&query=37.530293,126.831124",반려동물용품
2023,ペットショップ,Pet shop,チャグンソナリンマム,Jageunsonarinmam,작은손아린맘,,陽川区,Yangcheon-gu,서울 양천구 신목로 45-1,070-8692-1627,,https://cafe.naver.com/arinmom,37.519259,126.872633,,0,"https://www.google.com/maps/search/?api=1&query=37.519259,126.872633",반려동물용품
2024,ペットショップ,Pet shop,チョングルジュ,Jeonggeuljyu,정글쥬,,陽川区,Yangcheon-gu,서울 양천구 목동중앙서로 16,010-9059-4927,,https://blog.naver.com/zoozoobutler,37.532487,126.865663,5.0,14,"https://www.google.com/maps/search/?api=1&query=37.532487,126.865663",반려동물분양
2025,ペットショップ,Pet shop,チェイルペッフード カンソジョム,Jeilpet Food Gangseojeom,제일펫푸드 강서점,,陽川区,Yangcheon-gu,서울 양천구 곰달래로6길 8,02-2699-0829,,,37.528977,126.835148,,0,"https://www.google.com/maps/search/?api=1&query=37.528977,126.835148",반려동물용품
2026,ペットショップ,Pet shop,チュジューストリ,Ju Juice Tori,주주스토리,,陽川区,Yangcheon-gu,서울 양천구 남부순환로 585,,,,37.516797,126.839933,,0,"https://www.google.com/maps/search/?api=1&query=37.516797,126.839933",반려동물용품
2027,ペットショップ,Pet shop,タイムドグ,Taimdogeu,타임도그,,陽川区,Yangcheon-gu,서울 양천구 오목로 189,010-2215-2551,,,37.525494,126.858447,1.0,3,"https://www.google.com/maps/search/?api=1&query=37.525494,126.858447",반려동물분양
2028,ペットショップ,Pet shop,パチュンニュシャプ ピャンパレ,Pachungnyusyap Pyangpare,파충류샵 퍙파레,,陽川区,Yangcheon-gu,서울 양천구 목동중앙서로 46-1,010-2538-9072,https://www.instagram.com/pyang_pare,,37.532892,126.868976,5.0,3,"https://www.google.com/maps/search/?api=1&query=37.532892,126.868976",반려동물분양
2029,ペットショップ,Pet shop,ペピデイ,Pepidei,페피데이,,陽川区,Yangcheon-gu,서울 양천구 오목로 354,070-7954-8490,,https://m.place.naver.com/place/1118471887/home?entry=pll&bk_query=%ED%8E%98%ED%94%BC%EB%8D%B0%EC%9D%B4,37.523969,126.877041,5.0,145,"https://www.google.com/maps/search/?api=1&query=37.523969,126.877041",반려동물용품
2030,ペットショップ,Pet shop,ペッルナアンシム分譲センター カンアジ分譲 コヤンイ分譲 モクドンジョム,Petrunaansim Adoption Center Gangaji Adoption Goyangi Adoption Mokdongjeom,펫루나안심분양센터 강아지분양 고양이분양 목동점,,陽川区,Yangcheon-gu,서울 양천구 목동로23길 3,010-8128-9266,,,37.52717,126.863166,,354,"https://www.google.com/maps/search/?api=1&query=37.52717,126.863166",반려동물분양
2031,ペットショップ,Pet shop,ペッマート ヤンチョンジョム,Pet Mart Yangcheonjeom,펫마트 양천점,,陽川区,Yangcheon-gu,서울 양천구 신월로 134,02-2604-1550,,http://www.petmart.co.kr,37.516543,126.83888,4.8,1,"https://www.google.com/maps/search/?api=1&query=37.516543,126.83888",펫마트
2032,ペットショップ,Pet shop,ペッサウンジュ,Petsaunjeu,펫사운즈,,陽川区,Yangcheon-gu,서울 양천구 목동동로 100,,https://www.instagram.com/petsoundsnice,,37.514021,126.866799,,1,"https://www.google.com/maps/search/?api=1&query=37.514021,126.866799",반려동물용품
